,business_id,review_count,categories,primary_category_clean,categories_new,city,coordinates.latitude,coordinates.longitude,location.zip_code,stars,neighborhoods,price,oldest_review,std_of_stars,reviews_per_week,median_of_stars,reactions_per_week,stars_linear_coef,restaurant_density,restaurant_similar_density,zreview_count_all,zstar_all,zprice_all,zreview_per_week_all,is_claimed,is_chain,is_closed
2658,FUI-hWH_bpis7AKZTWenUQ,298,"['Latin American', 'Restaurants']",Latin American,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.51167798,-112.0653424,85014,4,[],2,18718,1.029889772,0.015920504,4,0.062239556,0.000122138,31,8,1.372181263,0.058064516,0.10483871,0.62736533,TRUE,FALSE,TRUE
2659,yC3ydbHAJTZ22FZp4LynFg,22,"['Filipino', 'Restaurants']",Filipino,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'buffets', 'title': 'Buffets'}]",Chandler,33.3410149,-111.8591766,85224,3.5,[],1,13881,1.024493425,0.0015849,4,0.004250414,-0.000416202,28,4,-0.249304742,0.010714286,-0.083333333,-0.278679789,TRUE,FALSE,TRUE
2660,8Fx-K9dIZz_buBZcEvkeRw,9,"['Bars', 'American (New)', 'Restaurants', 'Sports Bars', 'Nightlife']",Bars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",Scottsdale,33.49980164,-111.9235077,85251,3,[],1,4571,0.989743319,0.001531394,3,0.007656968,-0.005858666,123,36,-0.957128932,-0.117886179,-0.217213115,-0.795127618,TRUE,FALSE,TRUE
2661,zw2iJahOnSxlzmRlF4al6g,38,"['Food', 'Specialty Food', 'Sandwiches', 'Restaurants']",Specia,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Scottsdale,33.493385,-111.925028,85251,4,[],2,10199,1.020564181,0.003725855,4,0.010687322,0.000806041,122,14,-0.676591015,0.080327869,0.035123967,-0.53050783,TRUE,FALSE,TRUE
2662,#NAME?,20,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Paradise Valley,33.56455743,-111.9259235,85253,2.5,[],2,19313,1.228820573,0.001035572,2,0.003054937,-0.001504297,10,1,-0.976604948,-0.22,0,-0.938108548,FALSE,FALSE,TRUE
2663,sCa3a9H2Wz-HPL4NC8D3xA,4,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Phoenix,33.56747818,-112.0701523,85020,2,[],1,6664,1.224744871,0.00060024,1.5,0.00105042,0.001356418,21,12,-0.586582816,-0.338095238,-0.071428571,-0.561049332,TRUE,TRUE,FALSE
2664,Rj5gyaRIIwDX_OJa1LlE4A,38,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",Bars,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",Phoenix,33.50974783,-111.9964917,85018,3,[],2,4606,1.47837599,0.008250109,4,0.015631785,0.002801738,18,8,-0.676721738,-0.161111111,-0.027777778,-0.133261031,FALSE,FALSE,TRUE
2665,pa_Ft6pLLWo-w_iopBsu0g,6,"['Fast Food', 'Chinese', 'Restaurants']",Fast Food,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Phoenix,33.6123948,-112.0994877,85023,4,[],1,14182,1.414213562,0.000423071,4.5,0.001269214,0.001539302,8,5,-0.397153633,0.1,0,-0.439735252,FALSE,FALSE,TRUE
2666,iDoigI3605ixHl_qHly3Tg,65,"['Steakhouses', 'Restaurants']",Steakhouses,"[{'alias': 'steak', 'title': 'Steakhouses'}]",Phoenix,33.5091171,-112.0343552,85016,4,[],3,16401,1.188106743,0.003963173,4,0.011401744,0.00039758,53,4,-0.091975643,0.08490566,0.343137255,-0.269863318,FALSE,TRUE,TRUE
2667,9cmq0_NV08ejfNsSgr2c-Q,17,"['Coffee & Tea', 'Hawaiian', 'Food', 'Venues & Event Spaces', 'Caterers', 'Juice Bars & Smoothies', 'Event Planning & Services', 'Restaurants']",Coffee & Tea,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",Glendale,33.58144,-112.1867981,85302,4.5,[],1,10850,0.680931583,0.00156682,4,0.0040553,0.00042957,7,3,0.220216785,0.185714286,-0.035714286,0.287632242,TRUE,FALSE,TRUE
2668,rwQIBAM_kHtVl1Ks8Flexw,52,"['Sushi Bars', 'Restaurants']",Sushi Bars,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Tempe,33.3939819,-111.9089813,85282,3,[],2,18613,1.249990388,0.00274002,3,0.006608285,-0.000593755,19,5,0.079432229,-0.063157895,0.097222222,-0.157091869,TRUE,FALSE,TRUE
2669,iPxUYvC8tgt5rBr-IZlSeg,27,"['Fast Food', 'Japanese', 'Restaurants']",Fast Food,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Phoenix,33.58497797,-112.0134565,85028,4.5,[],1,10220,0.721602425,0.002544031,4,0.006164384,-0.000356933,14,4,0.064300271,0.178571429,-0.096153846,0.043393303,FALSE,FALSE,TRUE
2670,Bdwv20CSRQ6hGlkQtn67xw,6,"['Food', 'Ice Cream & Frozen Yogurt', 'Barbeque', 'Restaurants']",Ice Cr,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",Laveen,33.3913307,-112.1690521,85339,4.5,[],1,6531,0.5,0.000918695,4.5,0,0.001286857,7,2,-0.151402233,0.328571429,-0.071428571,1.598653731,FALSE,FALSE,TRUE
2671,H3IBlFr4WTmMupkUcX7cDA,5,['Restaurants'],Restaurants,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",Phoenix,33.68328857,-112.1010666,85027,3.5,[],1,12089,1.019803903,0.000413599,4,0.001240797,-4.89E-05,16,5,-0.69125289,0,-0.03125,-0.581950528,TRUE,TRUE,FALSE
2672,duHUQFn7K-Ybs1rPI4AOEQ,95,"['Tex-Mex', 'Restaurants']",Tex-Mex,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]",Scottsdale,33.5023225,-111.9287986,85251,3.5,[],2,17682,1.012010199,0.005259586,4,0.015382875,-2.44E-05,117,21,-0.131550603,-0.020512821,0.028017241,-0.369691369,TRUE,FALSE,FALSE
2673,2E5iuTckRcbtJm2pC1tIlQ,6,"['Japanese', 'Restaurants']",Japanese,"[{'alias': 'japanese', 'title': 'Japanese'}]",Scottsdale,33.5730397,-111.8635321,85258,3.5,[],1,10339,1.374368542,0.000580327,4,0.002224587,0.000365195,4,1,-0.94495423,-0.075,-0.1875,-1.46425932,TRUE,TRUE,FALSE
2674,yJr24Yy1K6bt2G9fX3_zPA,147,"['Cuban', 'Restaurants']",Cuban,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",Phoenix,33.50919724,-111.9887161,85018,3.5,[],2,21392,1.214166613,0.006871728,4,0.021035901,-0.000438696,23,2,0.103191278,-0.047826087,0.043478261,-0.213840795,FALSE,TRUE,TRUE
2677,MAFjNfDWJRgWCw8IOC7mew,55,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Scottsdale,33.5823409,-111.923883,85260,3.5,[],1,20104,1.067264379,0.00258655,4,0.003382411,0.00048381,29,4,-0.031858146,-0.027586207,-0.196428571,-0.401634789,TRUE,TRUE,TRUE
2678,A4pL6j3e6JAtblmCUF2GZA,68,"['Asian Fusion', 'Buffets', 'Chinese', 'Restaurants']",Asian Fusion,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Tempe,33.34819532,-111.9652456,85284,3,[],2,17143,1.233542175,0.003966634,3,0.008691594,-0.000275809,28,4,0.469555414,-0.064285714,0.12037037,0.222152532,FALSE,FALSE,TRUE
2679,E2BMYajnI3USNpABFdBn6Q,16,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.47952652,-112.2278214,85033,3.5,[],2,9947,1.157516199,0.001608525,4,0.002915452,-0.000575348,6,2,0.298498945,-0.033333333,0.166666667,1.055395836,TRUE,TRUE,FALSE
2680,JokKtdXU7zXHcr20Lrk29A,735,"['Bars', 'Food', 'Breweries', 'Pubs', 'Nightlife', 'American (New)', 'Restaurants']",Bars,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Tempe,33.419568,-111.916097,85281,4.5,[],2,19964,0.793707203,0.036615909,4,0.077940293,4.06E-05,50,19,5.936325644,0.194,0.177083333,5.361243697,TRUE,FALSE,FALSE
2681,NPxgifo782JgvfIDyDOTnQ,5,"['Buffets', 'Restaurants']",Buffets,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chinese', 'title': 'Chinese'}]",Sun City,33.60333252,-112.294281,85351,1.5,[],1,10003,0.489897949,0.00049985,2,0.00439868,-0.001220161,7,2,1.45999279,-0.342857143,-0.083333333,0.113842691,FALSE,FALSE,TRUE
2682,#NAME?,7,"['Sandwiches', 'Restaurants']",Sandwiches,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",Tempe,33.42138,-111.89309,85281,3.5,[],1,13349,0.5,0.000449472,3.5,0.002921567,9.57E-05,16,4,-0.560314317,0.025,-0.03125,-0.574789445,FALSE,TRUE,TRUE
2683,XyE2QzPQjhvMXpSyw5Kvog,32,"['American (Traditional)', 'Restaurants']",American (Traditional),"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Tempe,33.44982529,-111.9269638,85281,4,[],2,20713,0.788095013,0.001544923,4,0.002751895,0.000254389,10,4,-0.358964967,0.06,0.075,-0.464036571,TRUE,FALSE,FALSE
2684,W6QLszaazEoEOAc10UqtQA,6,"['Restaurants', 'Italian']",Restaurants,"[{'alias': 'italian', 'title': 'Italian'}]",Gilbert,33.33546259,-111.7382828,85296,2.5,[],2,7966,0.957427108,0.000753201,2.5,0.000376601,-0.016262079,3,2,1.224744871,0.066666667,0.083333333,0.2503212,FALSE,FALSE,TRUE
2685,FFCkoA_L3cqYXtHtLyvxwA,75,"['Food', 'Beer, Wine & Spirits', 'Vegetarian', 'Sandwiches', 'Restaurants']","Beer, ","[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",Phoenix,33.5095,-112.063826,85014,4,[],1,8435,0.889843931,0.008891523,4,0.025963248,-0.000150664,39,10,-0.186670552,0.079487179,-0.134615385,0.145574435,TRUE,FALSE,TRUE
2686,g--Qvh7JzgsX6B1gdEJ1SA,8,"['Fast Food', 'Sandwiches', 'Restaurants']",Fast Food,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Scottsdale,33.49789047,-111.9231186,85251,3,[],1,17528,1.5612495,0.000456413,2,0.001426289,-0.001591284,122,24,-0.975788663,-0.116393443,-0.214876033,-0.934524656,TRUE,TRUE,TRUE
2687,LRxH8V5JaPt9mvav6F_1tg,5,"['Latin American', 'Restaurants']",Latin American,"[{'alias': 'latin', 'title': 'Latin American'}]",Phoenix,33.451614,-112.085556,85007,4.5,[],1,4634,0.5,0.000863185,4.5,0.001942167,-0.030195382,85,2,-0.613503899,0.222352941,-0.126470588,-0.589012744,TRUE,FALSE,TRUE
2688,gisqm25gjoAxutucBYnRKQ,8,"['Burgers', 'Fast Food', 'Restaurants']",Burgers,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Phoenix,33.71228463,-112.1102613,85027,3.5,[],1,13636,0.695970545,0.000586682,3.5,0.002420065,-0.000148285,20,8,-0.735896251,-0.01,-0.1125,-0.727875137,FALSE,TRUE,FALSE
2689,3rUk-WyCv_wMQR5HbTqD4Q,12,"['Sandwiches', 'Restaurants']",Sandwiches,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",Chandler,33.29994795,-111.8417028,85225,4.5,[],1,4949,0.471404521,0.002424732,4,0.001616488,0.002544973,22,3,-0.603933893,0.172727273,-0.090909091,-0.334509645,FALSE,TRUE,TRUE
2690,H83uIqLKcOSFcmJhXmc-lA,28,"['Vietnamese', 'Restaurants']",Vietnamese,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",Phoenix,33.46570529,-112.0109904,85008,3.5,[],1,5005,1.089724736,0.005594406,4,0.014785215,-0.00256488,7,1,0.643239796,-0.028571429,-0.035714286,2.10251892,FALSE,FALSE,TRUE
2691,SLLRCOUiq-WY0nmePLQAYQ,24,"['Bakeries', 'Food', 'Restaurants']",Bakeries,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",Phoenix,33.65663404,-111.9260394,85054,3,[],1,13923,1.189508535,0.001723766,3.5,0.00179559,9.74E-05,15,1,-0.445571694,-0.113333333,-0.2,-0.489982987,FALSE,TRUE,TRUE
2693,9gGnlsFKiAYu3kDPATWm-w,3,"['Mediterranean', 'Restaurants']",Mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",Chandler,33.3345299,-111.84655,85225,4,[],2,9527,0.816496581,0.000314895,4,0.002414191,0.010704051,25,1,-0.836841083,0.1,0.166666667,-0.896423599,FALSE,FALSE,TRUE
2694,#NAME?,25,"['American (Traditional)', 'Restaurants']",American (Traditional),"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Chandler,33.2613947,-111.8613829,85248,3.5,[],2,11403,1.095445115,0.002192406,4,0.002192406,-0.000312155,21,3,0.128384621,0.004761905,0.131578947,0.276981878,TRUE,TRUE,FALSE
2695,BRaQrgYVR17bd_zr-wNSlQ,3,['Restaurants'],Restaurants,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Mesa,33.39005,-111.68229,85209,4,[],1,3059,1.414213562,0.000980713,5,0.001961425,0.064208355,23,9,-0.792132692,0.065217391,-0.152173913,-0.349100265,FALSE,TRUE,FALSE
2696,581qSMwGGgdVSdiBTsrPyQ,7,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'salad', 'title': 'Salad'}]",Chandler,33.31937,-111.92932,85226,3,[],1,14511,0.9258201,0.000482393,3,0.001378265,-0.000618101,13,4,-0.76241445,-0.107692308,-0.115384615,-0.875973734,TRUE,TRUE,FALSE
2697,MORHJ6sMdwkT8DXArbpSXA,13,"['Bars', 'Mexican', 'Nightlife', 'Local Flavor', 'Restaurants']",Bars,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'localflavor', 'title': 'Local Flavor'}, {'alias': 'bars', 'title': 'Bars'}]",Scottsdale,33.48271299,-111.9349927,85251,4.5,[],2,4872,0.862006703,0.002463054,5,0.001436782,-0.001532992,54,22,-0.901757935,0.177777778,0.055555556,-0.65168812,FALSE,FALSE,TRUE
2698,4FS5otEktCyI1aDpg_h03g,84,"['Seafood', 'Steakhouses', 'American (Traditional)', 'Restaurants']",Seafood,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Phoenix,33.4477082,-112.070093,85004,3.5,[],3,17444,1.242892407,0.004758083,4,0.015019491,0.000188081,89,13,0.085517901,0.012359551,0.356741573,-0.163152834,TRUE,FALSE,TRUE
2700,KbN836a966ec6tEI0-wh7A,8,"['Pizza', 'Restaurants']",Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",Phoenix,33.3772202,-112.0460968,85024,2.5,[],1,9037,1.224744871,0.00088525,2.5,0.000995906,0.000903543,12,4,-0.433320125,-0.216666667,-0.0625,-0.507194913,TRUE,TRUE,TRUE
2702,CjFaf6r6iP1xcKcChKDgKA,3,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.320747,-111.991547,85044,3.5,[],2,6720,0.471404521,0.000446429,3,0.000595238,-0.000858162,24,2,-0.926360329,-0.020833333,0.09375,-0.821333879,FALSE,TRUE,TRUE
2703,l6EcX0blOzMqHWSdTHXLLg,16,"['Pizza', 'Restaurants']",Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",Gilbert,33.38071275,-111.7259789,85234,4,[],2,4508,1.549949596,0.003549246,4.5,0.003992902,-0.011066511,13,1,0.962414706,0.146153846,0.208333333,2.447159041,TRUE,FALSE,TRUE
2704,FxteKHchB9rFBHTZNTZH_A,11,"['American (Traditional)', 'Restaurants']",American (Traditional),"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",Surprise,33.6419799,-112.35577,85374,2,[],2,17668,0.603022689,0.000622595,2,0.001414988,0.000609718,25,9,-0.44832653,-0.276,0.125,-0.588094844,TRUE,TRUE,FALSE
2705,I4vC08JXAFjXszUZAszh2Q,5,"['American (New)', 'Restaurants']",American (New),"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Glendale,33.638365,-112.216355,85308,3,[],2,2772,1.6,0.001803752,3,0.003246753,-0.079779917,36,10,-0.738000382,-0.047222222,0.066176471,-0.064213788,TRUE,TRUE,TRUE
2706,dn9sB0Kok8cnkDhpcl7YCg,18,"['Mediterranean', 'Middle Eastern', 'Restaurants']",Mediterranean,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",Phoenix,33.5832124,-112.0132549,85028,4.5,[],1,11865,0.7617394,0.001517067,5,0.004214075,0.000316099,14,2,-0.197049216,0.178571429,-0.096153846,-0.222250831,TRUE,FALSE,TRUE
2707,ShtGA_xC3QVSQ4hCGBHHDg,21,"['Barbeque', 'Restaurants']",Barbeque,"[{'alias': 'bbq', 'title': 'Barbeque'}]",Wickenburg,33.969063,-112.728989,85390,4.5,[],2,7119,0.949997016,0.002949853,5,0.006040174,-0.000177699,13,1,1.957808122,0.215384615,0.115384615,2.943353969,TRUE,FALSE,TRUE
2708,cXx-fHY11Se8rFHkkUeaUg,42,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']",Bars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Phoenix,33.5317497,-112.0481186,85016,3.5,[],2,17654,1.208435956,0.002379064,4,0.011215589,-1.25E-06,22,9,-0.646048577,-0.059090909,0.090909091,-0.77828125,TRUE,FALSE,TRUE
2709,7IlOc6v_wHXLm5GFPGF0Fg,3,"['American (Traditional)', 'Restaurants']",American (Traditional),"[{'alias': 'importedfood', 'title': 'Imported Food'}]",Mesa,33.4091719,-111.7884179,85204,3,[],2,6153,0.816496581,0.000487567,3,0,0.000700171,8,1,-0.660295645,-0.15,0.166666667,-0.743314278,TRUE,FALSE,FALSE
2710,fgZ2zBACNGcRwyTGCNHWdg,3,"['Cafes', 'Restaurants']",Cafes,"[{'alias': 'cafes', 'title': 'Cafes'}]",Chandler,33.321514,-111.895615,85226,5,[],1,6860,0,0.000437318,5,0.000145773,0,12,1,-0.821895618,0.233333333,-0.045454545,-1.07614254,FALSE,FALSE,TRUE
2711,KBKDl08flVw1AqvM5ucVpA,129,"['Latin American', 'Restaurants']",Latin American,"[{'alias': 'latin', 'title': 'Latin American'}]",Phoenix,33.50853302,-112.0290667,85016,3.5,[],2,7455,1.217209924,0.01676727,4,0.033400402,-0.000454938,55,1,0.435382696,-0.023636364,0.061320755,1.216205614,TRUE,FALSE,TRUE
2712,VLXpl4P9b2ndIQUd-eGP2g,7,"['Bakeries', 'Food', 'Cafes', 'Restaurants']",Bakeries,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",Glendale,33.64006,-112.22501,85308,3.5,[],2,8295,1.049781318,0.000843882,4,0.001567209,0.001048409,43,5,-0.87656985,0.039534884,0.067073171,-0.729917988,FALSE,TRUE,TRUE
2713,NN9dbEZF_c4YNgfWWAEVig,20,"['Delis', 'Restaurants']",Delis,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Glendale,33.64063,-112.22989,85308,3.5,[],1,14889,1.177921899,0.001343274,3,0.002888038,7.42E-05,48,11,-0.241462586,0.035416667,-0.179347826,-0.441908472,FALSE,TRUE,TRUE
2714,eYi7Ylx0srVaeCLnkeXyrQ,3,['Restaurants'],Restaurants,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Tempe,33.3784161,-111.9234739,85283,2.5,[],1,5775,1.247219129,0.000519481,3,0,-0.007021392,22,2,-1.114069121,-0.209090909,-0.090909091,-0.93801706,FALSE,TRUE,TRUE
2715,pk0vem-ismpPnVeTIG0Q5g,6,"['American (Traditional)', 'Restaurants']",American (Traditional),"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Phoenix,33.30468369,-111.9828568,85048,1.5,[],2,7189,0.489897949,0.000695507,1,0.002086521,-0.00211189,32,8,-0.855962498,-0.403125,0.125,-0.536896326,FALSE,TRUE,TRUE
2716,m-zkVdThpPsJxj3pZ2C7aw,23,"['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants']",Gluten-Free,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",Goodyear,33.46384161,-112.3747967,85395,3.5,[],2,10304,1.332988936,0.002135093,4,0.003493789,-0.000592122,6,3,0.790692575,-0.033333333,0.083333333,0.275479059,TRUE,TRUE,FALSE
2717,FlZ5dTvuoPls8OuXfUAwqg,24,"['Hot Dogs', 'Restaurants']",Hot Dogs,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}]",Phoenix,33.47999,-112.07671,85013,4,[],1,16499,0.986013297,0.001454634,4,0.005515486,-5.74E-06,68,1,-0.48957039,0.080882353,-0.100746269,-0.533086379,FALSE,FALSE,TRUE
2718,ItMihRR-t810HgctGofF3g,112,"['American (New)', 'Restaurants']",American (New),"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegan', 'title': 'Vegan'}]",Scottsdale,33.50619044,-111.9264364,85251,3.5,[],2,9331,1.271624182,0.012003001,3,0.033972779,-0.00058368,114,30,0.063214753,-0.020175439,0.024553571,0.534496199,TRUE,FALSE,TRUE
2719,IfqYtKTV6_smGY8gbuYKkg,22,"['Mongolian', 'Barbeque', 'Restaurants']",Mongolian,"[{'alias': 'mongolian', 'title': 'Mongolian'}]",Phoenix,33.57433,-112.1256,85051,3,[],1,15106,1.164204407,0.001456375,3,0.006024096,4.98E-05,38,1,0.019634214,-0.115789474,-0.131578947,-0.225954548,TRUE,FALSE,TRUE
2720,muCl5p-9ut1sY0aKeUeRhw,183,"['Wine Bars', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']",Wine Bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",Phoenix,33.46345,-112.07412,85004,3.5,[],2,18123,1.125609497,0.010042487,4,0.043811731,-0.000379491,84,21,1.169236397,0.011904762,0.142857143,0.507706959,TRUE,FALSE,TRUE
2721,LGZPRoNaKyts1mwHeU8s1Q,6,"['Pizza', 'Restaurants']",Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",Mesa,33.48201764,-111.6844342,85215,3,[],2,8722,1.624807681,0.000573263,4,0.000229305,-0.001716827,2,2,1,0,0,-1,TRUE,TRUE,TRUE
2722,wQXqj3GTHsF3AcWB3LTxMQ,65,"['Barbeque', 'Restaurants']",Barbeque,"[{'alias': 'bbq', 'title': 'Barbeque'}]",Tempe,33.34815905,-111.9637082,85284,3,[],2,17290,1.366895156,0.003759398,3,0.006940428,-0.000755478,28,1,0.779089002,-0.060714286,0.12962963,0.40200492,TRUE,TRUE,TRUE
2724,rneh521wwWIoK7_H_AWnWg,6,"['Vietnamese', 'Restaurants']",Vietnamese,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",Phoenix,33.6553955,-111.9295197,85054,4,[],2,3675,0.897527468,0.001632653,4,0.001904762,-0.004218392,14,6,-0.652076901,0.092857143,0.089285714,-0.452948451,TRUE,TRUE,TRUE
2725,D2WAqCvus0s8O0R2LuhCrA,4,"['Delis', 'Restaurants']",Delis,"[{'alias': 'delis', 'title': 'Delis'}]",Chandler,33.32287375,-111.8770433,85224,3.5,[],1,5684,1.479019946,0.00070373,3.5,0.000527797,-0.012813507,25,1,-0.840835902,0.012,-0.119565217,-0.75139748,TRUE,FALSE,TRUE
2726,KYZxLGAZ0VjmURSnm1SWxQ,5,"['Fast Food', 'Comfort Food', 'American (Traditional)', 'Restaurants']",Fast Food,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Mesa,33.3939743,-111.8394623,85210,3,[],1,7420,1.166190379,0.000673854,4,0.001752022,0.003932606,16,1,-0.573831144,-0.13125,-0.046875,-0.524331131,FALSE,TRUE,FALSE
2727,xdsa_jxitBs2akh_6BYP2A,7,"['Burgers', 'Fast Food', 'Restaurants']",Burgers,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",Phoenix,33.48069,-111.9854813,85018,3,[],1,10899,1.603567451,0.000642261,3,0.001651528,-0.000264212,32,12,-0.665073293,-0.059375,-0.0859375,-0.507140302,FALSE,TRUE,FALSE
2728,XpkaEp0UhtNMpKtEGfsV7Q,6,['Restaurants'],Restaurants,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Glendale,33.66946399,-112.2028468,85308,2.5,[],1,9128,0.632455532,0.000547765,3,0.000876424,2.32E-05,20,6,-0.758635782,-0.22,-0.105263158,-0.807530528,FALSE,TRUE,FALSE
2729,3DCjixw25ebL2_sAvNUBUg,10,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}]",Mesa,33.3934097,-111.7014084,85206,2.5,[],1,12488,1.417744688,0.000800769,2.5,0.001841768,0.000717628,12,1,-0.310273002,-0.233333333,-0.1875,-0.431241058,FALSE,FALSE,TRUE
